Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,price_usd,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events,price_cad,length_of_stay,is_holiday,district,latitude,longitude,is_weekend,week_of_year,booking_lead_time,room_category
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9,223.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1664,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,301.05,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Two-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8,297.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1665,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,400.95,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Two-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9,230.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1666,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,310.5,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,One-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6,530.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1667,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,715.5,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Deluxe Room
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,Charming and Luxurious 2BR+1Bath Guest Suite,"North York, Toronto",Two-Bedroom Apartment,9.1,263.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1668,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,355.05,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Two-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,"Skyline Royale Penthouse - Downtown Toronto - CN Tower View, Balcony, Pool, Hot Tub","Entertainment District, Toronto (Entertainment District)",Three-Bedroom Premium Apartment,0.7,650.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1669,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,877.5,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Large Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6,508.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1670,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,685.8,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9,202.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1671,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,272.7,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,One-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3,296.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1672,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,399.6,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Large Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3,221.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1673,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,298.35,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Suite
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,"RHD Luxury Condos-Downtown, CN Tower, Metro Toronto Convention Centre, Rogers Centre, Free Parking","Entertainment District, Toronto (Entertainment District)",One-Bedroom Premier Apartment,0.7,337.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1674,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,454.95,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,One-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-25,2025-10-28,3 BR Panoramas Lake Ontario and CN Tower View,"Downtown Toronto, Toronto",Three-Bedroom Apartment with Balcony,0.7,318.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1675,251.39,11.2,4.12,61,0,2,0.66,Music,2,20.33333333333333,True,True,429.3,3,False,Yonge - Dundas,43.6532,-79.3832,True,43,30,Large Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Riu Plaza Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6,281.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1676,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,379.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,Studio Apartment with Queen Bed and Balcony,2.4,298.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1677,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,402.3,2,False,Queen West,43.6439,-79.4001,False,42,8,One-Bedroom Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Chelsea Hotel Toronto,"Yonge - Dundas, Toronto (Yonge - Dundas)",Standard Double Room with Two Double Beds,0.5,280.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1678,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,378.0,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Great Canadian Casino Resort Toronto,"Etobicoke, Toronto",Premium King,11.9,109.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1679,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,147.15,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Samesun Toronto,"Kensington Market, Toronto (Kensington Market)",Queen Room with Balcony,1.1,146.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1680,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,197.1,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Sonder by Marriott Bonvoy The Liberty Apartments Liberty Village,Toronto,Three-Bedroom Apartment with Balcony,2.2,470.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1681,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,634.5,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Large Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto Downtown Centre by IHG,"The Village, Toronto (The Village)",King Suite with City View,0.7,313.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1682,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,422.55,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Town Inn Suites Hotel,"The Village, Toronto (The Village)",Two-Bedroom Suite,1.2,412.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1683,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,556.2,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Canadas Best Value Inn Toronto,"Etobicoke, Toronto",Queen Room - Non-Smoking,9.0,98.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1684,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,132.3,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Hampton Inn by Hilton Toronto Airport Corporate Centre,Toronto,King Room with King Bed - Non-Smoking,11.0,136.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1685,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,183.6,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Sheraton Centre Toronto Hotel,"Downtown Toronto, Toronto (Queen West)","Guest room, 2 Queen beds",0.1,393.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1686,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,530.55,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Homewood Suites by Hilton Toronto Airport Corporate Centre,Toronto,King Studio Suite - Non-Smoking,11.0,125.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1687,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,168.75,2,False,Airport Area,43.6777,-79.6248,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Sandman Signature Toronto Airport Hotel,"Etobicoke, Toronto","Standard Room, 2 Queen Beds",10.7,150.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1688,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,202.5,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Regis Suites - Downtown Toronto - CN Tower & Rogers Centre,"Downtown Toronto, Toronto",Two-Bedroom Apartment,0.9,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1689,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,337.5,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Two-Bedroom Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto International Airport by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,11.2,134.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1690,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,180.9,2,False,Airport Area,43.6777,-79.6248,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Fairmont Royal York Hotel,"Financial District, Toronto (Entertainment District)",Queen Room,0.4,502.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1691,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,677.7,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,The Novotel Toronto Centre,"Old Town Toronto, Toronto (Old Town Toronto)",Superior with Two Queen Beds,0.5,544.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1692,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,734.4,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,"Hotel X Toronto, a Destination by Hyatt Hotel",Toronto,King Room,2.0,342.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1693,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,461.7,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Embassy Suites By Hilton Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Two-Room King Suite,11.0,151.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1694,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,203.85,2,False,Airport Area,43.6777,-79.6248,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,InterContinental Toronto Centre by IHG,"Entertainment District, Toronto (Entertainment District)",Classic Room,0.5,378.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1695,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,510.3,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Luxury view in Toronto Downtown 3 Bedroom 2.5 Bathroom 1 Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,0.9,487.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1696,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,657.45,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Large Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Premier Executive King Suite,0.7,584.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1697,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,788.4,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Best Western Plus Travel Hotel Toronto Airport,Toronto,,10.9,101.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1698,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,136.35,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Hilton Toronto,"Financial District, Toronto (Financial District)",Deluxe Corner King Room,0.2,392.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1699,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,529.2,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3,402.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1700,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,542.7,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Studio
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Queen Room with Two Queen Beds,0.5,513.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1701,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,692.55,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",Standard Queen Room with Roll-In Shower - Disability Access,10.5,146.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1702,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,197.1,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",King Room,1.4,399.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1703,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,538.65,2,False,Bloor-Yorkville,43.6706,-79.3951,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",King Room with Airport View,11.0,187.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1704,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,252.45,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Toronto Midtown Home Suites,Toronto,Queen Room,3.6,89.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1705,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,120.15,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3,97.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1706,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,130.95,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,The Parkdale Hostellerie,Toronto,Queen Room with Shared Bathroom,2.6,54.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1707,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,72.9,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Economy Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Corner King Room,0.6,444.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1708,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,599.4,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1,187.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1709,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,252.45,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Two-Bedroom Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,10.5,150.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1710,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,202.5,2,False,Airport Area,43.6777,-79.6248,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds,0.6,354.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1711,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,477.9,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room,0.7,306.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1712,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,413.1,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Adas Guesthouse,"Downtown Toronto, Toronto",Standard Queen Room,1.3,90.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1713,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,121.5,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard Queen Room with Two Queen Beds,9.9,126.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1714,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,170.1,2,False,Airport Area,43.6777,-79.6248,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe Queen Room,1.3,521.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1715,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,703.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9,178.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1716,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,240.3,2,False,Airport Area,43.6777,-79.6248,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Queen Room,1.3,109.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1717,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,147.15,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",Studio Apartment with Harbor View,0.7,183.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1718,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,247.05,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,One-Bedroom Apartment
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","1 Bedroom Suite, 1 King, Sofa bed, City view",0.8,644.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1719,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,869.4,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Quadruple Room,0.9,391.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1720,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,527.85,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7,121.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1721,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,163.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9,115.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1722,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,155.25,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Double
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5,91.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1723,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,122.85,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Double
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Old Mill Toronto Hotel,"Etobicoke, Toronto",Basic Queen Room,5.5,214.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1724,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,288.9,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Economy Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Loft with Two Queen Beds,1.2,503.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1725,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,679.05,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7,426.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1726,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,575.1,2,False,The Beaches,43.6677,-79.293,False,42,8,Standard
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",King Room - Non Smoking,10.7,102.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1727,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,137.7,2,False,Airport Area,43.6777,-79.6248,False,42,8,Standard King
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,B Hotel,Toronto,Deluxe Suite,2.7,161.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1728,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,217.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Falstaff Home,Toronto,Junior Suite,7.3,63.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1729,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,85.05,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Junior Suite
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2,761.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1730,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,1027.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Studio
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13.0,129.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1731,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,174.15,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Standard Queen
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Executive Room in Toronto next to Yorkdale shopping centre,Toronto,Standard Family Room,5.6,61.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1732,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,82.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Family Room
2025-10-07,booking.com,2.0,2025-10-15,2025-10-17,Goldwin's Place,"Etobicoke, Toronto",Deluxe Queen Room,6.5,76.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1733,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,102.6,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,8,Deluxe Room
